Calendar day,Customer,BGN,CS
13.8.2025,103951,"38,91",14
13.8.2025,103401,"11,12",4
13.8.2025,107247,"88,94",32
13.8.2025,108002,"11,12",4
13.8.2025,107795,"11,12",4
13.8.2025,106951,"91,72",33
13.8.2025,108093,"52,81",19
13.8.2025,104834,"16,68",6
13.8.2025,107240,"875,47",315
13.8.2025,103914,"63,92",23
13.8.2025,106318,"55,59",20
13.8.2025,101281,"72,26",26
13.8.2025,108330,"25,01",9
13.8.2025,108480,"33,35",12
13.8.2025,107183,"97,27",35
13.8.2025,105063,"8,34",3
13.8.2025,104075,"308,5",111
13.8.2025,108477,"33,35",12
13.8.2025,108481,"8,34",3
13.8.2025,107970,"52,81",19
13.8.2025,106694,"38,91",14
13.8.2025,100836,"2,78",1
13.8.2025,102202,"80,6",29
13.8.2025,106355,"2,78",1
13.8.2025,103462,"13,9",5
13.8.2025,106552,"22,23",8
13.8.2025,106688,"5,56",2
13.8.2025,103740,"8,34",3
13.8.2025,106814,"38,91",14
13.8.2025,104199,"8,34",3
13.8.2025,104168,"2,78",1
13.8.2025,105207,"8,34",3
13.8.2025,111996,"13,9",5
13.8.2025,105181,"2,78",1
13.8.2025,100795,"27,79",10
13.8.2025,104100,"5,56",2
13.8.2025,100794,"38,91",14
13.8.2025,103776,"25,01",9
13.8.2025,103882,"11,12",4
13.8.2025,100796,"11,12",4
13.8.2025,104099,"44,47",16
13.8.2025,102210,"28,72","10,334"
13.8.2025,111244,"5,56",2
13.8.2025,108460,"2,78",1
13.8.2025,107076,"11,12",4
13.8.2025,108465,"5,56",2
13.8.2025,106957,"13,9",5
13.8.2025,109050,"5,56",2
13.8.2025,108346,"36,13",13
13.8.2025,107991,"2,78",1
13.8.2025,106872,"13,9",5
13.8.2025,104097,"45,86","16,5"
13.8.2025,103470,"30,57",11
13.8.2025,101015,"19,45",7
13.8.2025,106954,"8,34",3
13.8.2025,105478,"5,56",2
13.8.2025,100151,"72,26",26
13.8.2025,109045,"16,68",6
13.8.2025,103547,"63,92",23
13.8.2025,103648,"19,45",7
13.8.2025,108835,"81,99","29,5"
13.8.2025,105085,"11,12",4
13.8.2025,105204,"5,56",2
13.8.2025,106277,"16,68",6
13.8.2025,111855,"36,13",13
13.8.2025,107623,"25,01",9
13.8.2025,106718,"478,27","172,083"
13.8.2025,104051,"25,01",9
13.8.2025,111969,"22,23",8
13.8.2025,100825,"15,29","5,5"
13.8.2025,108491,"5,56",2
13.8.2025,107212,"2,78",1
13.8.2025,108075,"22,23",8
13.8.2025,104401,"25,94","9,333"
13.8.2025,110104,"11,12",4
13.8.2025,103761,"150,08",54
13.8.2025,100916,"13,9",5
13.8.2025,100554,"30,57",11
13.8.2025,108098,"25,01",9
13.8.2025,108503,"8,34",3
13.8.2025,106725,"61,14",22
13.8.2025,107475,"2,78",1
13.8.2025,101410,"16,68",6
13.8.2025,107972,"129,24","46,5"
13.8.2025,105154,"25,01",9
13.8.2025,100537,"41,69",15
13.8.2025,111505,"19,45",7
13.8.2025,107681,"8,34",3
13.8.2025,107697,"8,34",3
13.8.2025,100539,"16,68",6
13.8.2025,104020,"25,01",9
13.8.2025,107985,"25,01",9
13.8.2025,110878,"16,68",6
13.8.2025,107682,"22,23",8
13.8.2025,103946,"5,56",2
13.8.2025,105305,"11,12",4
13.8.2025,100229,"105,61",38
13.8.2025,105245,"2,78",1
13.8.2025,105081,"2,78",1
13.8.2025,102231,"11,12",4
13.8.2025,104309,"13,9",5
13.8.2025,105228,"16,68",6
13.8.2025,100831,"5,56",2
13.8.2025,108689,"2,78",1
13.8.2025,101061,"6,95","2,5"
13.8.2025,112098,"2,78",1
13.8.2025,104967,"8,34",3
13.8.2025,104550,"11,12",4
13.8.2025,106717,"69,48",25
13.8.2025,100892,"19,45",7
13.8.2025,104964,"8,34",3
13.8.2025,108607,"2,78",1
13.8.2025,108738,"11,12",4
13.8.2025,108498,"16,68",6
13.8.2025,101259,"11,12",4
13.8.2025,106326,"38,91",14
13.8.2025,100210,"8,34",3
13.8.2025,103649,"22,23",8
13.8.2025,103970,"13,9",5
13.8.2025,107983,"2,78",1
13.8.2025,100562,"34,28","12,333"
13.8.2025,104068,"5,56",2
13.8.2025,104059,"38,91",14
13.8.2025,104057,"55,59",20
13.8.2025,104227,"13,9",5
13.8.2025,110031,"30,57",11
13.8.2025,106293,"8,34",3
13.8.2025,105925,"27,79",10
13.8.2025,103603,"50,03",18
13.8.2025,105089,"13,9",5
13.8.2025,108094,"2,78",1
13.8.2025,107195,"13,9",5
13.8.2025,105959,"41,69",15
13.8.2025,104054,"36,13",13
13.8.2025,103760,"2,78",1
13.8.2025,109504,"8,34",3
13.8.2025,100049,"8,34",3
13.8.2025,103572,"22,23",8
13.8.2025,103644,"16,68",6
13.8.2025,106279,"13,9",5
13.8.2025,105877,"38,91",14
13.8.2025,108741,"25,01",9
13.8.2025,108474,"11,12",4
13.8.2025,106240,"91,72",33
13.8.2025,107154,"8,34",3
13.8.2025,107627,"19,45",7
13.8.2025,101301,"25,01",9
13.8.2025,110876,"16,68",6
13.8.2025,107153,"30,57",11
13.8.2025,107687,"30,57",11
13.8.2025,108669,"5,56",2
13.8.2025,107978,"5,56",2
13.8.2025,106847,"22,23",8
13.8.2025,109445,"36,13",13
13.8.2025,111772,"5,56",2
13.8.2025,108046,"5,56",2
13.8.2025,107823,"33,35",12
13.8.2025,104119,"8,34",3
13.8.2025,105312,"13,9",5
13.8.2025,102310,"44,47",16
13.8.2025,108110,"5,56",2
13.8.2025,108469,"2,78",1
13.8.2025,107822,"16,68",6
13.8.2025,107165,"88,94",32
13.8.2025,104113,"5,56",2
13.8.2025,109472,"5,56",2
13.8.2025,105516,"8,34",3
13.8.2025,104071,"8,34",3
13.8.2025,107182,"30,1","10,83"
13.8.2025,105151,"33,35",12
13.8.2025,107626,"97,27",35
13.8.2025,107659,"22,23",8
13.8.2025,104218,"25,01",9
13.8.2025,107821,"30,57",11
13.8.2025,108447,"11,12",4
13.8.2025,100800,"33,35",12
13.8.2025,103600,"55,59",20
13.8.2025,105216,"2,78",1
13.8.2025,102129,"13,9",5
13.8.2025,103642,"8,34",3
13.8.2025,107995,"52,81",19
13.8.2025,103554,"47,25",17
13.8.2025,103971,"47,25",17
13.8.2025,104043,"47,25",17
13.8.2025,107998,"6,95","2,5"
13.8.2025,101273,"66,7",24
13.8.2025,100542,"11,12",4
13.8.2025,107180,"11,12",4
13.8.2025,103591,"13,9",5
13.8.2025,106691,"130,63",47
13.8.2025,100541,"13,9",5
13.8.2025,104084,"2,78",1
13.8.2025,107444,"5,56",2
13.8.2025,106685,"5,56",2
13.8.2025,101352,"27,79",10
13.8.2025,104402,"44,47",16
13.8.2025,103555,"2,78",1
13.8.2025,104242,"16,68",6
13.8.2025,100691,"52,81",19
13.8.2025,105608,"11,12",4
13.8.2025,100536,"30,57",11
13.8.2025,109196,"8,34",3
13.8.2025,110694,"50,03",18
13.8.2025,102312,"111,17",40
13.8.2025,107671,"5,56",2
13.8.2025,107335,"11,12",4
13.8.2025,104133,"2,78",1
13.8.2025,102313,"33,35",12
13.8.2025,102219,"66,7",24
13.8.2025,105137,"5,56",2
13.8.2025,105343,"11,12",4
13.8.2025,104111,"16,68",6
13.8.2025,105217,"30,57",11
13.8.2025,110013,"6,95","2,5"
13.8.2025,107993,"2,78",1
13.8.2025,104042,"5,56",2
13.8.2025,106337,"27,79",10
13.8.2025,108082,"8,34",3
13.8.2025,104053,"13,9",5
13.8.2025,108453,"52,81",19
13.8.2025,109221,"16,68",6
13.8.2025,108867,"13,9",5
13.8.2025,103556,"91,72",33
13.8.2025,103557,"36,13",13
13.8.2025,100530,"75,04",27
13.8.2025,108177,"5,56",2
13.8.2025,103595,"16,68",6
13.8.2025,107631,"50,03",18
13.8.2025,104244,"19,45",7
13.8.2025,110956,"5,56",2
13.8.2025,104047,"8,34",3
13.8.2025,109499,"2,78",1
13.8.2025,105147,"8,34",3
13.8.2025,109115,"2,78",1
13.8.2025,110865,"16,68",6
13.8.2025,111182,"11,12",4
13.8.2025,108183,"22,23",8
13.8.2025,107637,"16,68",6
13.8.2025,107620,"111,17",40
13.8.2025,105215,"52,81",19
13.8.2025,103558,"5,56",2
13.8.2025,107969,"38,91",14
13.8.2025,110930,"63,92",23
13.8.2025,104046,"208,45",75
13.8.2025,108393,"8,34",3
13.8.2025,108392,"16,68",6
13.8.2025,108511,"5,56",2
13.8.2025,107967,"5,56",2
13.8.2025,103565,"11,12",4
13.8.2025,107966,"2,78",1
13.8.2025,107965,"13,9",5
13.8.2025,108210,"63,92",23
13.8.2025,108388,"2,78",1
13.8.2025,109212,"41,69",15
13.8.2025,104045,"5,56",2
13.8.2025,105061,"5,56",2
13.8.2025,108549,"5,56",2
13.8.2025,111315,"13,9",5
13.8.2025,104238,"25,01",9
13.8.2025,107694,"11,12",4
13.8.2025,108547,"2,78",1
13.8.2025,106169,"25,01",9
13.8.2025,110874,"5,56",2
13.8.2025,108168,"13,9",5
13.8.2025,104038,"22,23",8
13.8.2025,108001,"19,45",7
13.8.2025,110007,"22,23",8
13.8.2025,100932,"16,68",6
13.8.2025,107702,"2,78",1
13.8.2025,107634,"11,12",4
13.8.2025,108205,"2,78",1
13.8.2025,105943,"8,34",3
13.8.2025,107999,"13,9",5
13.8.2025,108442,"13,9",5
13.8.2025,109148,"22,23",8
13.8.2025,109123,"11,12",4
13.8.2025,105293,"33,35",12
13.8.2025,107445,"8,34",3
13.8.2025,109447,"16,68",6
13.8.2025,110989,"30,57",11
13.8.2025,107696,"8,34",3
13.8.2025,108451,"13,9",5
13.8.2025,103568,"16,68",6
13.8.2025,105523,"5,56",2
13.8.2025,104103,"205,67",74
13.8.2025,105524,"2,78",1
13.8.2025,108557,"50,03",18
13.8.2025,100546,"5,56",2
13.8.2025,112045,"1336,83",481
13.8.2025,108726,"5,56",2
13.8.2025,108579,"2,78",1
13.8.2025,102148,"175,09",63
13.8.2025,109130,"11,12",4
13.8.2025,107227,"811,55",292
13.8.2025,108484,"11,12",4
13.8.2025,108578,"8,34",3
13.8.2025,103400,"27,79",10
13.8.2025,106695,214,77
13.8.2025,103424,"22,23",8
13.8.2025,100182,"13,9",5
13.8.2025,103976,"36,13",13
13.8.2025,106721,"41,69",15
13.8.2025,104149,"33,35",12
13.8.2025,112002,"19,45",7
13.8.2025,110019,"33,35",12
13.8.2025,109746,"108,39",39
13.8.2025,100774,"19,45",7
13.8.2025,103672,"127,85",46
13.8.2025,103385,"22,23",8
13.8.2025,106687,"55,59",20
13.8.2025,100770,"33,35",12
13.8.2025,103683,"11,12",4
13.8.2025,107082,"5,56",2
13.8.2025,100451,"15,29","5,5"
13.8.2025,110873,"19,45",7
13.8.2025,111673,"23,62","8,5"
13.8.2025,110875,"22,23",8
13.8.2025,111697,"2,78",1
13.8.2025,104067,"22,23",8
13.8.2025,106286,"30,57",11
13.8.2025,100532,"13,9",5
13.8.2025,103793,"27,79",10
13.8.2025,102368,"12,51","4,5"
13.8.2025,103553,"27,79",10
13.8.2025,103469,"125,07",45
13.8.2025,106306,"16,68",6
13.8.2025,107454,"19,45",7
13.8.2025,103471,"27,79",10
13.8.2025,100552,"5,56",2
13.8.2025,101246,"38,91",14
13.8.2025,100551,"6,95","2,5"
13.8.2025,104237,"58,36",21
13.8.2025,104471,"97,27",35
13.8.2025,101232,"58,36",21
13.8.2025,103481,"5,56",2
13.8.2025,101275,"19,45",7
13.8.2025,103476,"12,03","4,33"
13.8.2025,103474,"22,23",8
13.8.2025,103495,"22,23",8
13.8.2025,103454,"41,69",15
13.8.2025,103497,"200,11",72
13.8.2025,100550,"19,45",7
13.8.2025,105854,"22,23",8
13.8.2025,108638,"5,56",2
13.8.2025,108056,"11,12",4
13.8.2025,104036,"11,12",4
13.8.2025,107162,"2,78",1
13.8.2025,109715,"22,23",8
13.8.2025,103498,"5,56",2
13.8.2025,101039,"19,45",7
13.8.2025,102355,"61,14",22
13.8.2025,101023,"13,9",5
13.8.2025,103676,"44,47",16
13.8.2025,107412,"2,78",1
13.8.2025,107912,"11,12",4
13.8.2025,100549,"94,59","34,033"
13.8.2025,103514,"95,88","34,5"
13.8.2025,100777,"19,45",7
13.8.2025,111989,"16,68",6
13.8.2025,100548,"25,01",9
13.8.2025,107536,"5,56",2
13.8.2025,101383,"75,04",27
13.8.2025,108509,"63,92",23
13.8.2025,107436,"2,78",1
13.8.2025,108055,"22,23",8
13.8.2025,107899,"55,59",20
13.8.2025,110872,"16,68",6
13.8.2025,105400,"13,9",5
13.8.2025,107417,"2,78",1
13.8.2025,103500,"5,56",2
13.8.2025,109537,"13,9",5
13.8.2025,101004,"11,12",4
13.8.2025,100866,"8,34",3
13.8.2025,104241,"22,23",8
13.8.2025,107535,"11,12",4
13.8.2025,110919,"16,68",6
13.8.2025,103911,"47,25",17
13.8.2025,106889,"16,68",6
13.8.2025,100497,"91,72",33
13.8.2025,107416,"16,68",6
13.8.2025,100998,"36,13",13
13.8.2025,108905,"13,9",5
13.8.2025,106777,"11,12",4
13.8.2025,111445,"25,01",9
13.8.2025,106488,"27,79",10
13.8.2025,111021,"5,56",2
13.8.2025,107714,"2,78",1
13.8.2025,108859,"22,23",8
13.8.2025,100990,"38,91",14
13.8.2025,106853,"9,73","3,5"
13.8.2025,104183,"5,56",2
13.8.2025,108166,"25,01",9
13.8.2025,101381,"13,9",5
13.8.2025,112089,"564,19",203
13.8.2025,106303,"58,36",21
13.8.2025,104118,"33,35",12
13.8.2025,102218,"88,94",32
13.8.2025,100509,"2,78",1
13.8.2025,108170,"194,55",70
13.8.2025,104117,"27,79",10
13.8.2025,106859,"33,35",12
13.8.2025,106955,"69,48",25
13.8.2025,108541,"50,03",18
13.8.2025,104267,"8,34",3
13.8.2025,102249,"16,68",6
13.8.2025,107539,"5,56",2
13.8.2025,106605,"16,68",6
13.8.2025,105895,"13,9",5
13.8.2025,101238,"38,91",14
13.8.2025,107753,"22,23",8
13.8.2025,102211,"127,85",46
13.8.2025,111094,"129,24","46,5"
13.8.2025,102189,"8,34",3
13.8.2025,100560,"69,48",25
13.8.2025,108293,"36,13",13
13.8.2025,106956,"16,68",6
13.8.2025,103506,"19,45",7
13.8.2025,106720,"17,6","6,333"
13.8.2025,100445,"2,78",1
13.8.2025,102361,"13,9",5
13.8.2025,100863,"33,35",12
13.8.2025,111503,"16,68",6
13.8.2025,102223,"5,56",2
13.8.2025,100062,"44,47",16
13.8.2025,109091,"33,35",12
13.8.2025,106770,"5,56",2
13.8.2025,108051,"2,78",1
13.8.2025,111522,"16,68",6
13.8.2025,109451,"19,45",7
13.8.2025,105157,"20,84","7,5"
13.8.2025,104114,"55,59",20
13.8.2025,107190,"22,23",8
13.8.2025,107435,"2,78",1
13.8.2025,107438,"30,57",11
13.8.2025,105791,"19,45",7
13.8.2025,108532,"52,81",19
13.8.2025,106722,"91,72",33
13.8.2025,103923,"102,83",37
13.8.2025,110374,"8,34",3
13.8.2025,104404,"11,12",4
13.8.2025,110426,"36,13",13
13.8.2025,106799,"33,35",12
13.8.2025,107150,"27,79",10
13.8.2025,107751,"8,34",3
13.8.2025,107752,"8,34",3
13.8.2025,108912,"2,78",1
13.8.2025,108256,"25,01",9
13.8.2025,111773,"36,13",13
13.8.2025,104062,"27,79",10
13.8.2025,109102,"11,12",4
13.8.2025,100919,"25,01",9
13.8.2025,103696,"52,81",19
13.8.2025,111540,"47,25",17
13.8.2025,101336,"16,68",6
13.8.2025,103920,"41,69",15
13.8.2025,100160,"2,78",1
13.8.2025,111474,"30,57",11
13.8.2025,102308,"77,82",28
13.8.2025,108536,"25,01",9
13.8.2025,107948,"11,12",4
13.8.2025,104896,"22,23",8
13.8.2025,107668,"38,91",14
13.8.2025,107358,"5,56",2
13.8.2025,109868,"11,12",4
13.8.2025,109064,"13,9",5
13.8.2025,108304,"41,69",15
13.8.2025,102200,"13,9",5
13.8.2025,103502,"33,35",12
13.8.2025,110361,"13,9",5
13.8.2025,103919,"22,23",8
13.8.2025,104110,"147,3",53
13.8.2025,108552,"2,78",1
13.8.2025,105996,"13,9",5
13.8.2025,108171,"5,56",2
13.8.2025,107118,"5,56",2
13.8.2025,103910,"30,57",11
13.8.2025,106336,"15,29","5,5"
13.8.2025,102251,"72,26",26
13.8.2025,103952,"19,45",7
13.8.2025,110429,"77,82",28
13.8.2025,104220,"11,12",4
13.8.2025,106579,"2,78",1
13.8.2025,108267,"5,56",2
13.8.2025,111199,"113,95",41
13.8.2025,100259,"27,79",10
13.8.2025,110390,"22,23",8
13.8.2025,104108,"75,04",27
13.8.2025,104063,"61,14",22
13.8.2025,107944,"63,92",23
13.8.2025,104106,"44,47",16
13.8.2025,104027,"22,23",8
13.8.2025,109761,"8,34",3
13.8.2025,104247,"16,68",6
13.8.2025,100253,"27,79",10
13.8.2025,100177,"75,04",27
13.8.2025,105900,"11,12",4
13.8.2025,104909,"13,9",5
13.8.2025,106175,"2,78",1
13.8.2025,108280,"91,72",33
13.8.2025,100173,"13,9",5
13.8.2025,100100,"13,9",5
13.8.2025,103964,"37,52","13,5"
13.8.2025,102880,"13,9",5
13.8.2025,103023,"38,91",14
13.8.2025,112066,"113,95",41
13.8.2025,101517,"55,59",20
13.8.2025,103937,"77,82",28
13.8.2025,102545,"86,16",31
13.8.2025,104246,"38,91",14
13.8.2025,102096,"8,8","3,167"
13.8.2025,102477,"177,87",64
13.8.2025,101702,"22,23",8
13.8.2025,101703,"36,13",13
13.8.2025,103375,"8,34",3
13.8.2025,104286,"25,01",9
13.8.2025,104288,"13,9",5
13.8.2025,101516,"291,82",105
13.8.2025,103034,"2,78",1
13.8.2025,103343,"13,9",5
13.8.2025,104385,"141,74",51
13.8.2025,107202,"2,78",1
13.8.2025,104243,"13,9",5
13.8.2025,103033,"55,59",20
13.8.2025,103022,"22,23",8
13.8.2025,103722,"5,56",2
13.8.2025,100318,"8,34",3
13.8.2025,102929,"5,56",2
13.8.2025,107127,"11,12",4
13.8.2025,104295,"8,34",3
13.8.2025,104301,"30,57",11
13.8.2025,101825,"13,9",5
13.8.2025,102542,"16,68",6
13.8.2025,102549,"22,23",8
13.8.2025,102544,"2,78",1
13.8.2025,108722,"2,78",1
13.8.2025,107249,"46,78","16,833"
13.8.2025,104470,"30,57",11
13.8.2025,103965,"38,91",14
13.8.2025,101373,"19,45",7
13.8.2025,102323,"27,79",10
13.8.2025,107942,"108,39",39
13.8.2025,103398,"77,82",28
13.8.2025,108244,"13,9",5
13.8.2025,104782,"5,56",2
13.8.2025,103966,"22,23",8
13.8.2025,104217,"19,45",7
13.8.2025,103956,"47,25",17
13.8.2025,101542,"16,68",6
13.8.2025,104265,"30,57",11
13.8.2025,102540,"8,34",3
13.8.2025,103114,"30,57",11
13.8.2025,101420,"2,78",1
13.8.2025,104254,"11,12",4
13.8.2025,102058,"50,03",18
13.8.2025,103809,"27,79",10
13.8.2025,101705,"75,04",27
13.8.2025,101426,"19,45",7
13.8.2025,107107,"2,78",1
13.8.2025,102905,"86,16",31
13.8.2025,103913,"19,45",7
13.8.2025,106338,"102,83",37
13.8.2025,101431,"33,35",12
13.8.2025,100332,"33,35",12
13.8.2025,102044,"5,56",2
13.8.2025,104003,"44,47",16
13.8.2025,102881,"30,57",11
13.8.2025,102932,"75,04",27
13.8.2025,103863,"19,45",7
13.8.2025,103963,"2,78",1
13.8.2025,104405,"130,63",47
13.8.2025,103016,"2,78",1
13.8.2025,106210,"75,04",27
13.8.2025,104332,"13,9",5
13.8.2025,102865,"19,45",7
13.8.2025,102546,"58,36",21
13.8.2025,110323,"26,4","9,5"
13.8.2025,101071,"8,34",3
13.8.2025,104403,"33,35",12
13.8.2025,107314,"11,12",4
13.8.2025,102335,"45,86","16,5"
13.8.2025,111861,"5,56",2
13.8.2025,104001,"16,68",6
13.8.2025,108960,"5,56",2
13.8.2025,103404,"19,45",7
13.8.2025,110083,"27,79",10
13.8.2025,106790,"11,12",4
13.8.2025,100555,"2,78",1
13.8.2025,107918,"88,94",32
13.8.2025,104008,"44,47",16
13.8.2025,103614,"2,78",1
13.8.2025,104011,"13,43","4,833"
13.8.2025,108376,"25,01",9
13.8.2025,100455,"122,29",44
13.8.2025,104897,"2,78",1
13.8.2025,105220,"18,07","6,5"
13.8.2025,107656,"22,23",8
13.8.2025,107743,"36,13",13
13.8.2025,102338,"66,7",24
13.8.2025,103615,"22,23",8
13.8.2025,107742,"16,68",6
13.8.2025,104012,"11,12",4
13.8.2025,100223,"33,35",12
13.8.2025,104000,"36,13",13
13.8.2025,103618,"27,79",10
13.8.2025,106245,"95,88","34,5"
13.8.2025,103386,"22,23",8
13.8.2025,108004,"25,01",9
13.8.2025,103999,"2,78",1
13.8.2025,103619,"2,78",1
13.8.2025,105232,"5,56",2
13.8.2025,100514,"19,45",7
13.8.2025,106724,"25,01",9
13.8.2025,110370,"2,78",1
13.8.2025,108283,"5,56",2
13.8.2025,108268,"16,68",6
13.8.2025,105515,"84,77","30,5"
13.8.2025,106133,"26,4","9,5"
13.8.2025,105661,"5,56",2
13.8.2025,103997,"41,69",15
13.8.2025,104271,"38,91",14
13.8.2025,108239,"11,12",4
13.8.2025,107737,"25,01",9
13.8.2025,109195,"2,78",1
13.8.2025,100452,"11,12",4
13.8.2025,108169,"27,79",10
13.8.2025,106765,"2,78",1
13.8.2025,102948,"38,91",14
13.8.2025,104154,"16,68",6
13.8.2025,101543,"8,34",3
13.8.2025,103989,"22,23",8
13.8.2025,101415,"13,9",5
13.8.2025,112003,"11,12",4
13.8.2025,102933,"30,57",11
13.8.2025,102055,"61,14",22
13.8.2025,100122,"19,45",7
13.8.2025,102871,"50,03",18
13.8.2025,101510,"55,59",20
13.8.2025,102464,"22,23",8
13.8.2025,102552,"55,59",20
13.8.2025,100365,"50,03",18
13.8.2025,101286,"-2,78",-1
13.8.2025,102465,"126,46","45,5"
13.8.2025,103078,"11,12",4
13.8.2025,102857,"25,01",9
13.8.2025,103907,"2,78",1
13.8.2025,106668,"72,26",26
13.8.2025,102466,"26,4","9,5"
13.8.2025,100656,"2,78",1
13.8.2025,102953,"84,77","30,499"
13.8.2025,103812,"25,01",9
13.8.2025,101425,"8,34",3
13.8.2025,100717,"2,78",1
13.8.2025,103004,"5,56",2
13.8.2025,101587,"4,17","1,5"
13.8.2025,101421,"8,34",3
13.8.2025,102854,"11,12",4
13.8.2025,100661,"8,34",3
13.8.2025,102861,"16,68",6
13.8.2025,102067,"13,9",5
13.8.2025,104382,"27,79",10
13.8.2025,101586,"17,37","6,251"
13.8.2025,100657,"4,17","1,5"
13.8.2025,102558,"19,45",7
13.8.2025,101964,"19,45",7
13.8.2025,107134,"36,13",13
13.8.2025,102754,"27,79",10
13.8.2025,106854,"8,34",3
13.8.2025,108007,"5,56",2
13.8.2025,101725,"19,45",7
13.8.2025,108618,"5,56",2
13.8.2025,103165,"25,01",9
13.8.2025,104163,"16,68",6
13.8.2025,102632,"11,12",4
13.8.2025,107013,"5,56",2
13.8.2025,100217,"13,9",5
13.8.2025,107171,"5,56",2
13.8.2025,102882,"13,9",5
13.8.2025,103364,"8,34",3
13.8.2025,103607,"16,68",6
13.8.2025,101570,"2,78",1
13.8.2025,106658,"125,07",45
13.8.2025,101395,"136,18",49
13.8.2025,101685,"5,56",2
13.8.2025,107238,"50,03",18
13.8.2025,107233,"138,96",50
13.8.2025,101661,"8,34",3
13.8.2025,100618,"44,47",16
13.8.2025,102206,"50,03",18
13.8.2025,100620,"50,03",18
13.8.2025,101456,"8,34",3
13.8.2025,102903,"27,79",10
13.8.2025,103801,"4,17","1,5"
13.8.2025,103083,"11,12",4
13.8.2025,102863,"11,12",4
13.8.2025,104157,"16,68",6
13.8.2025,102468,"40,3","14,5"
13.8.2025,102469,"36,13",13
13.8.2025,104002,"2,78",1
13.8.2025,102878,"11,12",4
13.8.2025,101185,"36,13",13
13.8.2025,106236,"104,58","37,63"
13.8.2025,100822,"122,29",44
13.8.2025,106702,"116,73",42
13.8.2025,106325,"19,45",7
13.8.2025,101663,"11,12",4
13.8.2025,100818,"8,34",3
13.8.2025,107006,"5,56",2
13.8.2025,102472,"69,48",25
13.8.2025,102884,"11,12",4
13.8.2025,103537,"69,48",25
13.8.2025,103954,"19,45",7
13.8.2025,103866,"97,27",35
13.8.2025,103214,"25,01",9
13.8.2025,102900,"13,9",5
13.8.2025,104147,"5,56",2
13.8.2025,103827,"8,34",3
13.8.2025,103075,"175,09",63
13.8.2025,100317,"63,92",23
13.8.2025,103056,"105,61",38
13.8.2025,101005,"2,78",1
13.8.2025,111931,"19,45",7
13.8.2025,102346,"25,01",9
13.8.2025,101397,"91,72",33
13.8.2025,102372,"19,45",7
13.8.2025,103503,"2,78",1
13.8.2025,100997,"102,83",37
13.8.2025,100712,"58,36",21
13.8.2025,101429,"2,78",1
13.8.2025,104144,"8,34",3
13.8.2025,100996,"47,25",17
13.8.2025,100991,"77,82",28
13.8.2025,103311,"50,03",18
13.8.2025,100196,"13,9",5
13.8.2025,103215,"27,79",10
13.8.2025,107228,"5,56",2
13.8.2025,102370,"36,13",13
13.8.2025,104143,"19,45",7
13.8.2025,100621,"63,92",23
13.8.2025,101411,"47,25",17
13.8.2025,102369,"59,75","21,5"
13.8.2025,103909,"16,68",6
13.8.2025,104153,"8,34",3
13.8.2025,100384,"8,34",3
13.8.2025,103312,"50,03",18
13.8.2025,107236,"58,36",21
13.8.2025,107235,"111,17",40
13.8.2025,101963,"38,91",14
13.8.2025,104156,"27,79",10
13.8.2025,102490,"2,78",1
13.8.2025,100446,"50,03",18
13.8.2025,104455,"11,12",4
13.8.2025,111807,"5,56",2
13.8.2025,104409,"29,18","10,5"
13.8.2025,101402,"16,68",6
13.8.2025,103328,"25,01",9
13.8.2025,102316,"2,78",1
13.8.2025,102051,"16,68",6
13.8.2025,103329,"63,92",23
13.8.2025,101392,"2,78",1
13.8.2025,100628,"19,45",7
13.8.2025,103378,"44,47",16
13.8.2025,103217,"425,23",153
13.8.2025,107234,"19,45",7
13.8.2025,104477,"1,39","0,5"
13.8.2025,104496,"2,78",1
13.8.2025,104447,"41,69",15
13.8.2025,102162,"36,13",13
13.8.2025,111957,"55,59",20
13.8.2025,111865,"5,56",2
13.8.2025,103957,"47,25",17
13.8.2025,112042,"889,65","320,1"
13.8.2025,103504,"22,23",8
13.8.2025,106665,"69,48",25
13.8.2025,102160,"36,13",13
13.8.2025,111927,"13,9",5
13.8.2025,103204,"61,14",22
13.8.2025,104032,"44,24","15,917"
13.8.2025,104040,"8,34",3
13.8.2025,104465,"13,9",5
13.8.2025,101962,"61,14",22
13.8.2025,100610,"47,25",17
13.8.2025,103931,"33,35",12
13.8.2025,106906,"25,01",9
13.8.2025,102086,"13,9",5
13.8.2025,102327,"69,48",25
13.8.2025,104022,"169,54",61
13.8.2025,100690,"86,16",31
13.8.2025,103821,"13,9",5
13.8.2025,111956,"44,47",16
13.8.2025,103121,"8,34",3
13.8.2025,102329,"13,9",5
13.8.2025,103632,"11,12",4
13.8.2025,102152,"105,61",38
13.8.2025,100608,"13,9",5
13.8.2025,102352,"16,68",6
13.8.2025,103631,"2,78",1
13.8.2025,102049,"30,57",11
13.8.2025,101691,"2,78",1
13.8.2025,101525,"27,79",10
13.8.2025,100810,"8,34",3
13.8.2025,103293,"19,45",7
13.8.2025,103279,"30,57",11
13.8.2025,111917,"36,13",13
13.8.2025,100046,"22,23",8
13.8.2025,102037,"22,23",8
13.8.2025,103622,"13,9",5
13.8.2025,103629,"11,12",4
13.8.2025,104021,"125,07",45
13.8.2025,100981,"15,29","5,5"
13.8.2025,103280,"2,78",1
13.8.2025,106206,"5,56",2
13.8.2025,103176,"8,34",3
13.8.2025,103316,"2,78",1
