Customer,Customer Name,Region,City,Trade Channel,Segment,Seasonal,Тype
108786,САНДВИЧИ БЪТЛЪРС ЕООД,Бургас,БУРГАС,Hotels,Bronze,Seasonal,Out of Home
110075,СКАРАТА ЕООД,Бургас,СОЗОПОЛ,Cafe,Bronze,Seasonal,Out of Home
111667,МАНДЖАРНИЦА ТЕГЕЛ ЕООД,Бургас,ОБЗОР,Fast-food,Silver,Seasonal,Out of Home
108347,КОМПЛЕКС КОРАЛ ЕООД,Бургас,СОЗОПОЛ,Restaurant,Bronze,Seasonal,Out of Home
109057,ЗАКУСКИ НЕСТИНАРКА ЕООД,Бургас,СОЗОПОЛ,Hotels,Bronze,Seasonal,Out of Home
109048,ПАВИЛИОН ЕООД,Бургас,СОЗОПОЛ,Hotels,Bronze,Seasonal,Out of Home
107759,Якото пиле на Жар ЕООД,Бургас,ПРИМОРСКО,Restaurant,Silver,Seasonal,Out of Home
106537,HEALTHY BOX ЕООД,Бургас,КАБЛЕШКОВО,Cafe,Bronze,Seasonal,Out of Home
110420,Бургери ЕООД,Бургас,ПОМОРИЕ,Fast-food,Bronze,Seasonal,Out of Home
108833,Бат Ангел ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Hotels,Bronze,Seasonal,Out of Home
107586,Бургери каравана ЕООД,Бургас,НЕСЕБЪР,Restaurant,Bronze,Seasonal,Out of Home
107587,ПАВИЛЬОН ЕООД,Бургас,НЕСЕБЪР,Restaurant,Bronze,Seasonal,Out of Home
107588,Къщичка Привтели ЕООД,Бургас,НЕСЕБЪР,Restaurant,Bronze,Seasonal,Out of Home
105657,МАГАЗИН ХР СТОКИ ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Bar,Bronze,Seasonal,Out of Home
110284,СКАРА „КЕО“ ЕООД,Бургас,НЕСЕБЪР,Fast-food,Bronze,Seasonal,Out of Home
106160,КЕБАП ХАУС ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
107590,КАРАВАНА ММЦ ЕООД,Бургас,РАВДА,Restaurant,Bronze,Seasonal,Out of Home
109430,ПАВИЛИОН ЕООД,Бургас,РАВДА,Fast-food,Bronze,Seasonal,Out of Home
109068,СКАРА 5КМ ЕООД,Бургас,СОЗОПОЛ,Hotels,Bronze,Seasonal,Out of Home
106162,КИНГ КОНГ БУРГЕР ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
106163,МАКДОНАЛДС /БУРГАС ПЛАЗА/ ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
105704,СКАРА ЦЪР ПЪР ЕООД,Бургас,СОЗОПОЛ,Bar,Silver,Seasonal,Out of Home
106124,СКАРА ИЦАКА ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
106120,СИТИ ЧИКЪН ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
110896,БУРГЕРИ ЕООД,Варна,ВАРНА,Restaurant,Silver,Not Seasonal,Out of Home
106153,ЗАКУСКИ ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
106158,Прилив ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
105701,Tasty Burgers ЕООД,Бургас,СОЗОПОЛ,Bar,Silver,Not Seasonal,Out of Home
106110,ХЕСБУРГЕР ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
106166,Subway ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
106115,Есперанто ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
108935,Бързо хранене ЕООД,Варна,ВАРНА,Hotels,Silver,Seasonal,Out of Home
106116,Сръбско ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
109463,Пекарна Прокопович ЕООД,Бургас,ЦАРЕВО,Fast-food,Bronze,Seasonal,Out of Home
110799,ГО ГРИЛ ЕООД,Варна,ВАРНА,Restaurant,Gold,Not Seasonal,Out of Home
108779,МРЪВКАТА ЕООД,Бургас,КИТЕН,Hotels,Silver,Seasonal,Out of Home
110338,Питър пан ЕООД,Бургас,ПРИМОРСКО,Fast-food,Silver,Seasonal,Out of Home
106863,Енергия фууд ЕООД,Бургас,ПОМОРИЕ,Nightclub,Silver,Seasonal,Out of Home
110491,Бързо Хранене ЕООД,Варна,ВАРНА,Fast-food,Gold,Not Seasonal,Out of Home
106118,ИСКЕНДЕР КЕБАП ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
110093,СКАРА ЕООД,Бургас,СОЗОПОЛ,Cafe,Bronze,Seasonal,Out of Home
106072,ХАМБУРГЕРИ ЕООД,Бургас,ЧЕРНОМОРЕЦ,Fast-food,Bronze,Seasonal,Out of Home
106535,ФАНТАСТИКО ЕООД,Бургас,БУРГАС,Cafe,Bronze,Seasonal,Out of Home
105897,БЪРЗО ХРАНЕНЕ ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
106093,РИБА ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
108676,БЪРЗА РИБКА ЕООД,Бургас,НЕСЕБЪР,Hotels,Bronze,Seasonal,Out of Home
108714,ХОТ ДОГ КОЛИЧКА ЕООД,Бургас,СОЗОПОЛ,Hotels,Bronze,Seasonal,Out of Home
108700,ЪНКЪЛ Г ЕООД,Бургас,СОЗОПОЛ,Hotels,Bronze,Seasonal,Out of Home
105894,МАЙФУД ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
105893,АРАБСКИ САНДВИЧИ ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
105890,СКАРА ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
105907,КАРАВАНА ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
111643,ТОПЛА СКАРА ЕООД,Бургас,ПРИМОРСКО,Fast-food,Silver,Seasonal,Out of Home
110345,КАРАВАНА ЕООД,Бургас,ПРИМОРСКО,Fast-food,Silver,Seasonal,Out of Home
108750,БЪРЗО ХРАНЕНЕ ЕООД,Бургас,СОЗОПОЛ,Hotels,Bronze,Seasonal,Out of Home
105902,ДОБРАТА СКАРА ЕООД,Бургас,СОЗОПОЛ,Fast-food,Bronze,Seasonal,Out of Home
108759,ХЕЛИОС ЯХТС АД ЕООД,Бургас,БУРГАС,Hotels,Bronze,Seasonal,Out of Home
107585,БЪРЗО ХРАНЕНЕ ЕООД,Бургас,РАВДА,Restaurant,Bronze,Seasonal,Out of Home
105607,ЧОРБАДЖИ ПЕТКОВИ ХАНОВЕ ЕООД,Бургас,РАВДА,Bar,Bronze,Seasonal,Out of Home
105695,ФАНДАН ЕООД,Бургас,ПОМОРИЕ,Bar,Silver,Seasonal,Out of Home
107945,СКАРА ЕООД,Бургас,СВЕТИ ВЛАС,Restaurant,Bronze,Seasonal,Out of Home
105638,КАРВУ ЕООД,Бургас,ПРИМОРСКО,Bar,Silver,Seasonal,Out of Home
105694,КРАФТ БАР АТЕЛИЕ 60 ЕООД,Бургас,ПОМОРИЕ,Bar,Silver,Seasonal,Out of Home
112030,Бистро Двата Петела ЕООД,Варна,ВАРНА,Cafe,Bronze,Not Seasonal,Out of Home
109277,РАФИ ЕООД,Варна,ВАРНА,Bar,Bronze,Not Seasonal,Out of Home
111731,BURGER KING ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
109611,САНАТА ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
111364,БУРГЕР БАР ОЛД БЪДИС ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
110521,ХАМБУРГЕРИ ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
110524,ПАВИЛИОН ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
105871,ПАВИЛЬОН СВОБОДЕН ЕООД,Бургас,БУРГАС,Fast-food,Bronze,Not Seasonal,Out of Home
101354,Бърза закуска ЕООД,Бургас,БУРГАС,Nightclub,Silver,Not Seasonal,Out of Home
101355,БИЙЧ ЮЖЕН ПЛАЖ ЕООД,Бургас,БУРГАС,Nightclub,Silver,Not Seasonal,Out of Home
108064,НС БУРГЕР 2025 ЕООД ЕООД,Бургас,БУРГАС,Restaurant,Bronze,Seasonal,Out of Home
107592,ПАВИЛЬОН РАФИ ЕООД,Бургас,РАВДА,Restaurant,Bronze,Not Seasonal,Out of Home
111326,РЕТРО СТОРИ ЕООД,Бургас,БУРГАС,Fast-food,Iron,Seasonal,Out of Home
110287,ВЕСЕЛОТО КЕБАПЧЕ ЕООД,Бургас,БУРГАС,Fast-food,Bronze,Seasonal,Out of Home
105326,ПРИМИУМ ГРИЛ ЕООД,Бургас,БУРГАС,Cafe,Iron,Not Seasonal,Out of Home
109850,ПАВ ПИЦИ ЕООД,Бургас,БУРГАС,Cafe,Iron,Not Seasonal,Out of Home
109852,ТЕЗГЯХ ЕООД,Бургас,БУРГАС,Cafe,Iron,Not Seasonal,Out of Home
109851,СКАРА ГОГРИЛ ЕООД,Бургас,БУРГАС,Cafe,Iron,Not Seasonal,Out of Home
106536,ЕОС БОДУРОВ ЕООД,Бургас,БУРГАС,Cafe,Iron,Not Seasonal,Out of Home
105403,СКАРА ПОРТ БУРГАС ЕООД,Бургас,КАРНОБАТ,Cafe,Iron,Not Seasonal,Out of Home
111703,ДЮНЕР 100 КИЛА ЕООД,Бургас,КАРНОБАТ,Fast-food,Iron,Not Seasonal,Out of Home
105396,ПРИ ПОЛИ 2 ЕООД,Бургас,АЙТОС,Cafe,Iron,Not Seasonal,Out of Home
105402,РОДНА СКАРА ЛЕКОВ ЕООД,Бургас,КАРНОБАТ,Cafe,Bronze,Not Seasonal,Out of Home
107693,СКАРА ЕООД,Бургас,БУРГАС,Restaurant,Bronze,Not Seasonal,Out of Home
110748,ХЛЯБ И МРЪВКА ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
104847,МЕГА БУРГЕР ЕООД,Варна,ВАРНА,Cafe,Iron,Not Seasonal,Out of Home
111376,ФАСТ СОС ЕООД,Варна,ВАРНА,Fast-food,Bronze,Seasonal,Out of Home
108934,КАРТОС ЕООД,Варна,ВАРНА,Hotels,Bronze,Seasonal,Out of Home
111908,БЪРЗО ХРАНЕНЕ ЕООД,Варна,ВАРНА,Cafe,Iron,Not Seasonal,Out of Home
109861,ЕТ ДЕЖАВУ - СЕЛИМЕ ЯКУБ ЕООД,Варна,ВАРНА,Cafe,Iron,Not Seasonal,Out of Home
111904,СЕРКАН 02 ЕООД ЕООД,Варна,ВАРНА,Cafe,Iron,Not Seasonal,Out of Home
111905,БИЙФЛЕНД ДЮНЕР ЕООД,Варна,ВАРНА,Cafe,Iron,Not Seasonal,Out of Home
109265,БЪРЗО ХРАНЕНЕ ПЕКИН ЕООД,Бургас,БУРГАС,Bar,Iron,Not Seasonal,Out of Home
107766,АМЕТ ХАМБУРГЕРИ ЕООД,Бургас,ПРИМОРСКО,Restaurant,Bronze,Not Seasonal,Out of Home
111743,ДЮНЕРИ ПРИНЦ ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
110356,ПАВИЛЬОН ЗА БЪРЗО ХРАНЕНЕ ДЖЪБМО БУ ЕООД,Бургас,БУРГАС,Fast-food,Bronze,Not Seasonal,Out of Home
111491,КАФЕ УЕЙВ ЕООД,Бургас,БУРГАС,Restaurant,Silver,Not Seasonal,Out of Home
111788,МАКДОНАЛС ЕООД,Варна,ВАРНА,Bar,Bronze,Not Seasonal,Out of Home
105878,ИМПЕРИЯ ЕООД,Бургас,БУРГАС,Fast-food,Bronze,Not Seasonal,Out of Home
108933,ХРАН. МАГАЗИН ЕООД,Варна,ВАРНА,Hotels,Bronze,Not Seasonal,Out of Home
110747,Muncheez ЕООД,Варна,ВАРНА,Fast-food,Silver,Not Seasonal,Out of Home
105750,Зейно ЕООД,Варна,ДЕВНЯ,Fast-food,Bronze,Not Seasonal,Out of Home
106062,ДИАМАНТ ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
107570,Бургер  Мания ЕООД,Бургас,НЕСЕБЪР,Restaurant,Bronze,Seasonal,Out of Home
105374,БЕЛИТЕ БРЕЗИ ЕООД,Бургас,КАРНОБАТ,Cafe,Bronze,Not Seasonal,Out of Home
109491,ДЮНЕР ЕООД,Бургас,БУРГАС,Fast-food,Bronze,Not Seasonal,Out of Home
100226,БЪРЗА ЗАКУСКА ФРЕГАТА ЕООД,Бургас,БУРГАС,Local Shop,Bronze,Not Seasonal,Out of Home
111002,ИВОН ЕООД,Варна,ВАРНА,Hotels,Silver,Not Seasonal,Out of Home
109257,ЛЕНА ЕООД,Бургас,ЦАРЕВО,Bar,Bronze,Seasonal,Out of Home
105399,КАФЕ ЕООД,Бургас,КАРНОБАТ,Cafe,Bronze,Seasonal,Out of Home
108149,ПАВИЛИОН ДАНИЦА БИРА СКАРА ЕООД,Бургас,ПОМОРИЕ,Restaurant,Bronze,Seasonal,Out of Home
101307,ПЕРСИЯ ЕООД,Бургас,ПОМОРИЕ,Cafe,Silver,Seasonal,Out of Home
110417,ТРАХАНА ЕООД,Бургас,ПОМОРИЕ,Fast-food,Bronze,Seasonal,Out of Home
107581,бързо хранене ЕООД,Бургас,РАВДА,Restaurant,Bronze,Seasonal,Out of Home
107591,ХАМДИ ЕООД,Бургас,НЕСЕБЪР,Restaurant,Silver,Seasonal,Out of Home
111367,ТЕЙСТИ ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
104884,ЗАВЕДЕНИЕ ЗА БЪРЗО ХРАНЕНЕ АЛЕКС ЕООД,Варна,ПРОВАДИЯ,Cafe,Bronze,Not Seasonal,Out of Home
107874,СПИДИ БУРГЕР ЕООД,Бургас,КИТЕН,Restaurant,Silver,Seasonal,Out of Home
105104,ПАЛАЧИНКИ ЕООД,Бургас,БУРГАС,Cafe,Bronze,Not Seasonal,Out of Home
105637,ПЛАЖА ПАЛАЧИНКИ ЕООД,Бургас,ПРИМОРСКО,Bar,Silver,Seasonal,Out of Home
108150,Дюнер Нур ЕООД,Бургас,АЙТОС,Restaurant,Bronze,Not Seasonal,Out of Home
110631,МАКДОНАЛДС ЗОРНИЦА ЕООД,Варна,ВАРНА,Restaurant,Bronze,Not Seasonal,Out of Home
110473,ХЕС БУРГЕР ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
107593,ЗАКУСВАЛНЯ ЛЕЗЕТЛИ ЕООД,Бургас,РАВДА,Restaurant,Bronze,Not Seasonal,Out of Home
105615,МАКДОНАЛДС-КИОСК ЕООД,Бургас,НЕСЕБЪР,Bar,Gold,Seasonal,Out of Home
108019,БОРА ЕООД,Велико Търново,ЛЕДЕНИК,Restaurant,Iron,Not Seasonal,At Home
105453,МАКДОНАЛДС ЕООД,Варна,ВАРНА,Cafe,Bronze,Not Seasonal,Out of Home
105194,БЪРЗО ХРАНЕНЕ ЕООД,Бургас,ПРИМОРСКО,Cafe,Silver,Seasonal,Out of Home
107872,ХЕСБУРГЕР ЕООД,Бургас,БУРГАС,Restaurant,Bronze,Not Seasonal,Out of Home
110513,МАКДОНАЛДС ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
111003,ХАМБУРГЕРИ МЕРИ ЕООД,Варна,ВАРНА,Hotels,Silver,Not Seasonal,Out of Home
111031,МАКДОНАЛДС ЕООД,Варна,ВАРНА,Hotels,Silver,Seasonal,Out of Home
111029,БЪЛГАРСКА СКАРА ВЛАДИСЛАВОВО ЕООД,Варна,ВАРНА,Hotels,Silver,Seasonal,Out of Home
111062,ПРИ ЧИЧО ЕООД,Варна,ВАРНА,Hotels,Silver,Not Seasonal,Out of Home
111040,ПАНИНИ ЕООД,Варна,ВАРНА,Hotels,Silver,Seasonal,Out of Home
110993,ДОН ДЖОЛАН ЕООД,Варна,ВАРНА,Hotels,Silver,Not Seasonal,Out of Home
110416,ФЕН ФУУДС ЕООД,Бургас,АЙТОС,Fast-food,Bronze,Not Seasonal,Out of Home
111705,ГО ГРИЛ ЕООД,Бургас,ПОМОРИЕ,Fast-food,Bronze,Not Seasonal,Out of Home
110422,БИГ БУРГЕР ЕООД,Бургас,ПОМОРИЕ,Fast-food,Bronze,Not Seasonal,Out of Home
105265,ЗАКУСКА ЕООД,Бургас,РАЗБОЙНА,Cafe,Bronze,Not Seasonal,Out of Home
107337,ИНСПАЕР ЕООД,Варна,ВАРНА,Restaurant,Silver,Not Seasonal,Out of Home
107364,ГО ГРИЛ ЕООД,Варна,ВАРНА,Restaurant,Bronze,Not Seasonal,Out of Home
107943,ЛУДОТО ПИЛЕ ЕООД,Бургас,БУРГАС,Restaurant,Bronze,Not Seasonal,Out of Home
109891,ПАНИНИ ЕООД,Варна,ВАРНА,Cafe,Bronze,Not Seasonal,Out of Home
111050,БЪЛГАРСКА СКАРА ЕООД,Бургас,НЕСЕБЪР,Hotels,Gold,Seasonal,Out of Home
109391,Скара ЕООД,Варна,ЗЛАТНИ ПЯСЪЦИ,Fast-food,Bronze,Not Seasonal,Out of Home
110134,БРАТЯ ГОТВАЧИ ЕООД,Варна,ДЕВНЯ,Fast-food,Bronze,Not Seasonal,Out of Home
110533,ГУД ДЖОБ ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
111497,ЛЕ ШЕФ ЕООД,Бургас,НЕСЕБЪР,Restaurant,Gold,Seasonal,Out of Home
105034,БАРБЕКЮ СТАНДАРТ ЕООД,Варна,ИГНАТИЕВО,Cafe,Bronze,Not Seasonal,Out of Home
105033,ДЪЛГО ШЕТ ЕООД,Варна,ВАРНА,Cafe,Bronze,Not Seasonal,Out of Home
109882,БЪЛГАРСКА СКАРА ЕООД,Варна,ВАРНА,Cafe,Bronze,Not Seasonal,Out of Home
108068,ДЖАК ГРИЛ ЕООД,Бургас,БУРГАС,Restaurant,Silver,Seasonal,Out of Home
106068,Meat Panda ЕООД,Варна,ВАРНА,Fast-food,Bronze,Seasonal,Out of Home
104863,НОМАД ЕООД,Варна,ВАРНА,Cafe,Bronze,Not Seasonal,Out of Home
110057,КРИСПИ ЕООД,Бургас,ПОМОРИЕ,Cafe,Bronze,Not Seasonal,Out of Home
110895,БЪЛГАРСКА СКАРА ЕООД,Варна,ВАРНА,Restaurant,Bronze,Not Seasonal,Out of Home
109605,ПАВ ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
106587,Папа Грил ЕООД,Варна,ВАРНА,Cafe,Bronze,Not Seasonal,Out of Home
110290,МИСТЪР БАРБЕКЮ ЕООД,Бургас,НЕСЕБЪР,Fast-food,Bronze,Seasonal,Out of Home
109604,ИГРИЩА СПАРТАК ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
105658,Авангард ЕООД,Бургас,СВЕТИ ВЛАС,Bar,Bronze,Seasonal,Out of Home
107871,Пит Стоп ЕООД,Бургас,БУРГАС,Restaurant,Bronze,Not Seasonal,Out of Home
108148,МЪНЧИЙЗ ЕООД,Бургас,ЛОЗАРЕВО,Restaurant,Bronze,Not Seasonal,Out of Home
107406,ГО ГРИЛ ЕООД,Варна,АВРЕН,Restaurant,Bronze,Seasonal,Out of Home
102271,ТАКО КАТ ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Local Shop,Bronze,Not Seasonal,At Home
104864,СКАРА ЛЕДЕНА ПЪРЗАЛКА ЕООД,Варна,ВАРНА,Cafe,Bronze,Not Seasonal,Out of Home
105566,ГО ГРИЛ ЕООД,Варна,ВАРНА,Bar,Bronze,Not Seasonal,Out of Home
100968,СТРИЙТ БУРГЕР ЕООД,Бургас,СОЗОПОЛ,Supermarket,Bronze,Seasonal,At Home
104203,Тако кат ЕООД,Бургас,КИТЕН,Local Shop,Silver,Seasonal,At Home
111700,SMASH BURGER ЕООД,Бургас,ПОМОРИЕ,Fast-food,Bronze,Seasonal,Out of Home
102375,БИСТРО ХАПЧЕТО ЕООД,Бургас,АЙТОС,Local Shop,Bronze,Not Seasonal,At Home
108979,ГО ГРИЛ ЕООД,Бургас,СЪДИЕВО,Hotels,Silver,Not Seasonal,Out of Home
108115,ЧИКЕН КИНГ ЕООД,Бургас,КАРНОБАТ,Restaurant,Bronze,Not Seasonal,Out of Home
100429,БЪРЗА ЗАКУСУСКА ЕООД,Варна,ВАРНА,Supermarket,Bronze,Not Seasonal,At Home
102272,СКАРА МАРА ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Local Shop,Silver,Seasonal,At Home
100848,ДЮНЕР ЕООД,Бургас,БУРГАС,Supermarket,Bronze,Not Seasonal,At Home
103852,Лекефф ЕООД,Бургас,БУРГАС,Local Shop,Silver,Not Seasonal,At Home
105071,Топ бургер ЕООД,Бургас,АХЕЛОЙ,Cafe,Bronze,Seasonal,Out of Home
111048,Сандвич ЕООД,Варна,ВАРНА,Hotels,Silver,Not Seasonal,Out of Home
107962,Жълтата къща ЕООД,Бургас,СВЕТИ ВЛАС,Restaurant,Bronze,Seasonal,Out of Home
102376,ПРИ ГУГИ ЕООД,Бургас,АЙТОС,Local Shop,Bronze,Not Seasonal,At Home
102381,ДИ МОНОПОЛИ ЕООД,Бургас,НЕСЕБЪР,Local Shop,Bronze,Not Seasonal,At Home
103134,ФУУД ЕООД,Разград,РАЗГРАД,Local Shop,Bronze,Not Seasonal,At Home
104642,KARVU DANCING ON BBQ ЕООД,Велико Търново,ЕЛЕНА,Local Shop,Bronze,Not Seasonal,At Home
103934,ФИТ ПОЙНТ ЕООД,Бургас,БУРГАС,Local Shop,Bronze,Not Seasonal,At Home
107311,ГО ГРИЛ ЕООД,Варна,ВАРНА,Restaurant,Bronze,Seasonal,Out of Home
111496,BEE ЕООД,Бургас,НЕСЕБЪР,Restaurant,Gold,Seasonal,Out of Home
111044,ПИЦА БРАВО ЕООД,Варна,ВАРНА,Hotels,Gold,Seasonal,Out of Home
108224,УФО БУРГЕРС ЕООД,Варна,ИГНАТИЕВО,Restaurant,Bronze,Not Seasonal,Out of Home
110898,РЕФРЕШ СТЕЙШЪН ЕООД,Варна,ВАРНА,Restaurant,Bronze,Not Seasonal,Out of Home
106592,КИНГ ОФ ДЪ ГРИЛЛ ЕООД,Варна,ВАРНА,Cafe,Bronze,Not Seasonal,Out of Home
100703,ЛАРГО ЕООД,Русе,РУСЕ,Supermarket,Bronze,Not Seasonal,At Home
103944,БЕСТ БУРГЕР ЕООД,Бургас,БУРГАС,Local Shop,Bronze,Not Seasonal,At Home
100681,САНДВИЧ ЕООД,Русе,РУСЕ,Supermarket,Bronze,Not Seasonal,At Home
105383,МАРСИ ФУД ООД ЕООД,Бургас,ЗАИМЧЕВО,Cafe,Bronze,Not Seasonal,Out of Home
110862,КОТКАТА ЕООД,Бургас,НЕСЕБЪР,Restaurant,Silver,Seasonal,Out of Home
110351,ГО ГРИЛЛ ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Fast-food,Bronze,Seasonal,Out of Home
111495,ФУУД ХАУС ЕООД,Бургас,НЕСЕБЪР,Restaurant,Silver,Seasonal,Out of Home
103494,БЗ ПАЗАР ПАНЕЛЧЕТО МЛАДОСТ ЕООД,Ямбол,ЯМБОЛ,Local Shop,Bronze,Not Seasonal,At Home
111490,ЦВЕТНОТО ЕООД,Бургас,НЕСЕБЪР,Restaurant,Silver,Seasonal,Out of Home
111371,FEN FOODS ЕООД,Варна,АКСАКОВО,Fast-food,Bronze,Not Seasonal,Out of Home
104989,ПЕПИ ЕООД,Варна,ВАРНА,Cafe,Bronze,Not Seasonal,Out of Home
111301,СОЧНО ЕООД,Бургас,БУРГАС,Fast-food,Bronze,Seasonal,Out of Home
105328,СЪБУЕЙ ИНТЕРА ЕООД,Бургас,БУРГАС,Cafe,Bronze,Not Seasonal,Out of Home
110486,КРИСПИ ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
106900,KFC ЕООД,Шумен,ШУМЕН,Superette,Bronze,Not Seasonal,At Home
103038,СЪБУЕЙ ЕТНОГРАФСКИ ЕООД,Варна,ВАРНА,Local Shop,Bronze,Not Seasonal,At Home
100464,МРЪВКАТА ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Supermarket,Silver,Seasonal,At Home
102394,JACK GRILL ЕООД,Бургас,НЕСЕБЪР,Local Shop,Bronze,Seasonal,At Home
107952,КОНТЕЙНЕРА ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Restaurant,Bronze,Seasonal,Out of Home
104296,МАНГИ ПИАНГИ ЕООД,Разград,ТОЧИЛАРИ,Local Shop,Bronze,Not Seasonal,At Home
101851,СКАРА ЕООД,Добрич,ДОБРИЧ,Local Shop,Bronze,Not Seasonal,At Home
101938,ДЮНЕР ЕООД,Добрич,КРАПЕЦ,Local Shop,Silver,Seasonal,At Home
108710,СМЯЛ ЕНД ПАС ЕООД,Бургас,СОЗОПОЛ,Hotels,Bronze,Seasonal,Out of Home
106929,ДЮНЕР ЕООД,Варна,ВАРНА,Superette,Bronze,Not Seasonal,At Home
110357,СТАРС БУРГЕР ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Fast-food,Bronze,Seasonal,Out of Home
106052,ЗАКУСВАЛНЯ ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
